[DEBUG] 20-Apr-21 12:57:22:349] [DEBUG] [logging:158] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:88] - Located and parsed 1 persistence units; checking each
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:96] - Checking persistence-unit [name=my-persistence, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [my-persistence]
[DEBUG] 20-Apr-21 12:57:22:438] [DEBUG] [ProviderChecker:86] - Persistence-unit [my-persistence] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 20-Apr-21 12:57:22:443] [DEBUG] [LogHelper:102] - PersistenceUnitInfo [
	name: my-persistence
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/bruno/IdeaProjects/HibernateProject/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.user: bmilitzer
		packagesToScan: br.com.brunomilitzer.hibernate
		hibernate.dialect: org.hibernate.dialect.MySQL8Dialect
		hibernate.transaction.jta.platform: org.hibernate.dialect.MySQL8Dialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC
		hibernate.format_sql: false
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		hibernate.generate_statistics: true
		hibernate.show_sql: false
		javax.persistence.schema-generation.database.action: update
		javax.persistence.jdbc.password: s8mbt10a]
[DEBUG] 20-Apr-21 12:57:22:448] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 20-Apr-21 12:57:22:450] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 20-Apr-21 12:57:22:453] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 20-Apr-21 12:57:22:508] [INFO] [Version:44] - HHH000412: Hibernate ORM core version 5.4.14.Final
[DEBUG] 20-Apr-21 12:57:22:509] [DEBUG] [Environment:199] - HHH000206: hibernate.properties not found
[DEBUG] 20-Apr-21 12:57:22:607] [DEBUG] [ServiceBinding:68] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 20-Apr-21 12:57:22:620] [DEBUG] [RegionFactoryInitiator:118] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 20-Apr-21 12:57:22:621] [DEBUG] [RegionFactoryInitiator:49] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 20-Apr-23 13:14:09:059] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 20-Apr-23 13:14:09:059] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 20-Apr-23 13:14:09:060] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 20-Apr-23 13:14:09:061] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 20-Apr-23 13:14:09:062] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 20-Apr-23 13:14:09:062] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 20-Apr-23 13:14:09:062] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 20-Apr-23 13:14:09:063] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 20-Apr-23 13:14:09:063] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[WARN ] 20-Apr-23 13:14:09:067] [WARN] [pooling:72] - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 20-Apr-23 13:14:09:071] [INFO] [pooling:115] - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC]
[INFO ] 20-Apr-23 13:14:09:071] [INFO] [pooling:121] - HHH10001001: Connection properties: {password=s8mbt10a, user=bmilitzer}
[INFO ] 20-Apr-23 13:14:09:072] [INFO] [pooling:129] - HHH10001003: Autocommit mode: false
[DEBUG] 20-Apr-23 13:14:09:073] [DEBUG] [DriverManagerConnectionProviderImpl:384] - Initializing Connection pool with 1 Connections
[INFO ] 20-Apr-23 13:14:09:074] [INFO] [DriverManagerConnectionProviderImpl:249] - HHH000115: Hibernate connection pool size: 20 (min=1)
[DEBUG] 20-Apr-23 13:14:09:204] [DEBUG] [JdbcEnvironmentInitiator:72] - Database ->
       name : MySQL
    version : 8.0.18
      major : 8
      minor : 0
[DEBUG] 20-Apr-23 13:14:09:204] [DEBUG] [JdbcEnvironmentInitiator:83] - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.19 (Revision: a0ca826f5cdf51a98356fdfb1bf251eb042f80bf)
      major : 8
      minor : 0
[DEBUG] 20-Apr-23 13:14:09:205] [DEBUG] [JdbcEnvironmentInitiator:389] - JDBC version : 4.2
[INFO ] 20-Apr-23 13:14:09:212] [INFO] [Dialect:172] - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 20-Apr-23 13:14:09:223] [DEBUG] [IdentifierHelperBuilder:113] - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 20-Apr-23 13:14:09:238] [DEBUG] [IdentifierHelperBuilder:187] - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 20-Apr-23 13:14:09:256] [DEBUG] [Namespace:51] - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 20-Apr-23 13:14:09:259] [DEBUG] [TypeConfiguration$Scope:152] - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@7b2a3ff8] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@1bbae752]
[DEBUG] 20-Apr-23 13:14:09:292] [DEBUG] [AnnotationBinder:557] - Binding entity from annotated class: br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 13:14:09:306] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 20-Apr-23 13:14:09:310] [DEBUG] [EntityBinder:430] - Import with entity name Address
[DEBUG] 20-Apr-23 13:14:09:312] [DEBUG] [EntityBinder:873] - Bind entity br.com.brunomilitzer.hibernate.Address on table address
[DEBUG] 20-Apr-23 13:14:09:327] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=id, insertable=true, updatable=true, unique=true}
[DEBUG] 20-Apr-23 13:14:09:331] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property id with lazy=false
[DEBUG] 20-Apr-23 13:14:09:332] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Address:id]
[DEBUG] 20-Apr-23 13:14:09:333] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for id
[DEBUG] 20-Apr-23 13:14:09:335] [DEBUG] [PropertyBinder:266] - Building property id
[DEBUG] 20-Apr-23 13:14:09:337] [DEBUG] [BinderHelper:644] - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
[DEBUG] 20-Apr-23 13:14:09:337] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=city, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:338] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property city with lazy=false
[DEBUG] 20-Apr-23 13:14:09:338] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Address:city]
[DEBUG] 20-Apr-23 13:14:09:338] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for city
[DEBUG] 20-Apr-23 13:14:09:338] [DEBUG] [PropertyBinder:266] - Building property city
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=number, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property number with lazy=false
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Address:number]
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for number
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [PropertyBinder:266] - Building property number
[DEBUG] 20-Apr-23 13:14:09:340] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=street, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property street with lazy=false
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Address:street]
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for street
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [PropertyBinder:266] - Building property street
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(address), mappingColumn=zip_code, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:341] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property zipCode with lazy=false
[DEBUG] 20-Apr-23 13:14:09:342] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Address:zipCode]
[DEBUG] 20-Apr-23 13:14:09:342] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for zipCode
[DEBUG] 20-Apr-23 13:14:09:342] [DEBUG] [PropertyBinder:266] - Building property zipCode
[DEBUG] 20-Apr-23 13:14:09:343] [DEBUG] [AnnotationBinder:557] - Binding entity from annotated class: br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-23 13:14:09:343] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 20-Apr-23 13:14:09:344] [DEBUG] [EntityBinder:430] - Import with entity name Person
[DEBUG] 20-Apr-23 13:14:09:344] [DEBUG] [EntityBinder:873] - Bind entity br.com.brunomilitzer.hibernate.Person on table person
[DEBUG] 20-Apr-23 13:14:09:349] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(person), mappingColumn=id, insertable=true, updatable=true, unique=true}
[DEBUG] 20-Apr-23 13:14:09:350] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property id with lazy=false
[DEBUG] 20-Apr-23 13:14:09:350] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:id]
[DEBUG] 20-Apr-23 13:14:09:350] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for id
[DEBUG] 20-Apr-23 13:14:09:350] [DEBUG] [PropertyBinder:266] - Building property id
[DEBUG] 20-Apr-23 13:14:09:350] [DEBUG] [BinderHelper:644] - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
[DEBUG] 20-Apr-23 13:14:09:351] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3JoinColumn{logicalColumnName='address_id', referencedColumn='id', mappedBy=''}
[DEBUG] 20-Apr-23 13:14:09:352] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(person), mappingColumn=address, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:355] [DEBUG] [PropertyBinder:266] - Building property address
[DEBUG] 20-Apr-23 13:14:09:355] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(person), mappingColumn=date_of_birth, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:355] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property dateOfBirth with lazy=false
[DEBUG] 20-Apr-23 13:14:09:356] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:dateOfBirth]
[DEBUG] 20-Apr-23 13:14:09:356] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for dateOfBirth
[DEBUG] 20-Apr-23 13:14:09:356] [DEBUG] [PropertyBinder:266] - Building property dateOfBirth
[DEBUG] 20-Apr-23 13:14:09:356] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(person), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:356] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:firstName]
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for firstName
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [PropertyBinder:266] - Building property firstName
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(person), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:lastName]
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for lastName
[DEBUG] 20-Apr-23 13:14:09:357] [DEBUG] [PropertyBinder:266] - Building property lastName
[DEBUG] 20-Apr-23 13:14:09:358] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for id
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for city
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for number
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for street
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for zipCode
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for id
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for dateOfBirth
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for firstName
[DEBUG] 20-Apr-23 13:14:09:359] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for lastName
[DEBUG] 20-Apr-23 13:14:09:362] [DEBUG] [PrimaryKey:35] - Forcing column [id] to be non-null as it is part of the primary key for table [address]
[DEBUG] 20-Apr-23 13:14:09:362] [DEBUG] [PrimaryKey:35] - Forcing column [id] to be non-null as it is part of the primary key for table [person]
[DEBUG] 20-Apr-23 13:14:09:362] [DEBUG] [InFlightMetadataCollectorImpl:1869] - Resolving reference to class: br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 13:14:09:365] [DEBUG] [InFlightMetadataCollectorImpl:1869] - Resolving reference to class: br.com.brunomilitzer.hibernate.Address
[DEBUG] 20-Apr-23 13:14:09:394] [DEBUG] [SessionFactoryImpl:201] - Building session factory
[DEBUG] 20-Apr-23 13:14:09:395] [DEBUG] [Settings:68] - SessionFactory name : null
[DEBUG] 20-Apr-23 13:14:09:395] [DEBUG] [Settings:69] - Automatic flush during beforeCompletion(): enabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:70] - Automatic session close at end of transaction: disabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:72] - Statistics: enabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:74] - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:75] - Default entity-mode: pojo
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:76] - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:77] - Allow initialization of lazy state outside session : disabled
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:79] - Using BatchFetchStyle : LEGACY
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:80] - Default batch fetch size: -1
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:81] - Maximum outer join fetch depth: 2
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:82] - Default null ordering: NONE
[DEBUG] 20-Apr-23 13:14:09:396] [DEBUG] [Settings:83] - Order SQL updates by primary key: disabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:84] - Order SQL inserts for batching: disabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:86] - multi-tenancy strategy : NONE
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:88] - JTA Track by Thread: enabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:90] - Query language substitutions: {}
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:91] - Named query checking : enabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:93] - Second-level cache: disabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:94] - Second-level query cache: disabled
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:95] - Second-level query cache factory: null
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:96] - Second-level cache region prefix: null
[DEBUG] 20-Apr-23 13:14:09:397] [DEBUG] [Settings:97] - Optimize second-level cache for minimal puts: disabled
[DEBUG] 20-Apr-23 13:14:09:398] [DEBUG] [Settings:98] - Structured second-level cache entries: disabled
[DEBUG] 20-Apr-23 13:14:09:398] [DEBUG] [Settings:99] - Second-level cache direct-reference entries: disabled
[DEBUG] 20-Apr-23 13:14:09:398] [DEBUG] [Settings:100] - Automatic eviction of collection cache: disabled
[DEBUG] 20-Apr-23 13:14:09:398] [DEBUG] [Settings:102] - JDBC batch size: 15
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:103] - JDBC batch updates for versioned data: enabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:104] - Scrollable result sets: enabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:105] - Wrap result sets: disabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:106] - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:107] - JDBC result set fetch size: null
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:108] - Connection release mode: AFTER_TRANSACTION
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:109] - Generate SQL with comments: disabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:111] - JPA compliance - query : disabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:112] - JPA compliance - closed-handling : disabled
[DEBUG] 20-Apr-23 13:14:09:399] [DEBUG] [Settings:113] - JPA compliance - lists : disabled
[DEBUG] 20-Apr-23 13:14:09:400] [DEBUG] [Settings:114] - JPA compliance - transactions : disabled
[DEBUG] 20-Apr-23 13:14:09:451] [DEBUG] [SessionFactoryImpl:256] - Session factory constructed with filter configurations : {}
[DEBUG] 20-Apr-23 13:14:09:452] [DEBUG] [SessionFactoryImpl:257] - Instantiating session factory with properties: {hibernate.format_sql=false, java.specification.version=14, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQL8Dialect, java.class.path=C:\Users\bruno\IdeaProjects\HibernateProject\target\classes;C:\Users\bruno\.m2\repository\org\hibernate\hibernate-core\5.4.14.Final\hibernate-core-5.4.14.Final.jar;C:\Users\bruno\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\bruno\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\bruno\.m2\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\Users\bruno\.m2\repository\net\bytebuddy\byte-buddy\1.10.7\byte-buddy-1.10.7.jar;C:\Users\bruno\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\bruno\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\bruno\.m2\repository\org\jboss\jandex\2.1.1.Final\jandex-2.1.1.Final.jar;C:\Users\bruno\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\bruno\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\bruno\.m2\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\Users\bruno\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\Users\bruno\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\bruno\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\bruno\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\bruno\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\bruno\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\bruno\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\bruno\.m2\repository\org\hibernate\validator\hibernate-validator\6.1.4.Final\hibernate-validator-6.1.4.Final.jar;C:\Users\bruno\.m2\repository\jakarta\validation\jakarta.validation-api\2.0.2\jakarta.validation-api-2.0.2.jar;C:\Users\bruno\.m2\repository\mysql\mysql-connector-java\8.0.19\mysql-connector-java-8.0.19.jar;C:\Users\bruno\.m2\repository\com\google\protobuf\protobuf-java\3.6.1\protobuf-java-3.6.1.jar;C:\Users\bruno\.m2\repository\org\slf4j\slf4j-api\1.7.30\slf4j-api-1.7.30.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-slf4j-impl\2.13.1\log4j-slf4j-impl-2.13.1.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-api\2.13.1\log4j-api-2.13.1.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-core\2.13.1\log4j-core-2.13.1.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Europe/Dublin, javax.persistence.jdbc.url=jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC, javax.persistence.jdbc.user=****, java.vm.specification.version=14, os.name=Windows 10, hibernate.generate_statistics=true, sun.java.launcher=SUN_STANDARD, user.country=US, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=D:\wamp64\utils\Java\jdk-14\bin, sun.java.command=Main, hibernate.transaction.jta.platform=org.hibernate.dialect.MySQL8Dialect, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\bruno, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2020-03-17, java.home=D:\wamp64\utils\Java\jdk-14, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
